name,reviews.rating,reviews
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,These were a good buy. Nice usage for the price. I would buy again.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,These work great for the price.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,These work great. However it should be noted these aren't rechargeable.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,These work well.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They are a good product for the price.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They are batteries
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They are batteries.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They are batteries. They work.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They are batteries. They work.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"they are batteries.....they work, or they work. I guess they work"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They are cheap. I don't know yet if they really long-life battery, but I would tend to say no"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They are good, esp for the price. We use them for remotes and stuff."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They do not last as long as Duracell, but does the job for a while."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They do the job.. no issues at all
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,they okay but they DON'T have the same service life as duracell .just a lot cheaper
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,they seem to work well so far i have't had them long
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They seem to work well. I have not tried to determine how long they last.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,they work
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They work as expected.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They work but don't last too long. Can't complain though. I wanted batteries, and I received batteries. *yay*"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They work great!!!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They work just fine, but its too soon to tell what they're life expectancy is. :-)"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They work well for the price
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They work well so far!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"They're batteries that work for an average amount of time, nothing much else to say"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They're batteries.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,They're batteries. They work. Seem to last the right amount of time.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,they're good
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,This product was exactly as advertised.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Thx
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Timely delivery and product as advertised
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Too soon to tell
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,trying them out. so far so good
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"used them for multiple electronics, so far... no problems"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Value
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"very good batteries at an amazing price, tip of the hat to amazon"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Very good batteris
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,very good value!!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Very good value.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Very Good...
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Very satisfied.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"Was a Gift to-for Another...but, They Loved IT also!!....driggs, 1/17/16"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,we will see how long they last. they seem to be worth 5 stars
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Well worth the price.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,when you use a few items you need a bundle of batteries
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Will by there again
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,work
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work as intended.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work as well as the expensive batteries. What more could we ask for
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work as well or better than name brand. Good lasting power.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work good
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,work good
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work great.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work just as well as name brand batteries at more then half the price.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,work like batteries.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Work like they should
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"Work well, no problems."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"Work, fast delivery, saves a trip to the store"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,work!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Worked as expected.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Worked just fine received in good shape
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,working great so far
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Works as described.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,works as expected
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,works as expected.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Works as intended at a good price.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,works as stated on product
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Works fine.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"WORKS GOOD, NEED TO C HOW LONG THEY LAST"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,works great. They are long lasting
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Works like all of the other brand names.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,works ok
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,works so far
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Works well
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Yeah all right thanks
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Yep buying more. My go to batteries
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,yup...they are batteries and they work just fine
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries are working great at the fraction of the cost of name brand batteries!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,All of the AmazonBasic batteries are great. i am stockpiling all sizes because i can afford to at this price and having these at the ready is highly pleasing to me the neat freak. i also suspect these are fresher than ones you pick up at other stores that have perhaps been in their warehouses for a period of time. i got some from such a source and nothing powered up and then when replaced with AmazonBasic batteries my battery candles lit right up. Great Buy and in good quantity.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,batteries are fresh
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,At about a quarter apiece you can't beat these batteries. EXPIRATION DATE: I bought these in NOV of 2016 and they expire in 2026.AmazonBasics AA Performance Alkaline Batteries (48-Pack) - Packaging May Vary
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"When you buy bulk batteries normally you open a box and have a bunch of batteries. With amazons frustration free packaging you open a cardboard box and find pain, hardship and loathing. I sprained a wrist trying to get the batteries out of the individual 4 pack space age metal plastic wrapping. It's terrible. It's also the first amazon product I didn't like. The first terribly packaged amazon product I've ever seen."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Never again will I purchase this. The outer cardboard box is frustration-free, but the batteries are tightly shrink-wrapped in groups of four. You need to cut into the wrap to begin to separate the batteries, pull them apart, then cut a little slice into the wrap around each battery. Then figure out how to pull each battery out of its little, plastic strait-jacket.Even if these batteries function well, the hassle of unwrapping them (12 shrink-wrapped sets of four batteries) isn't worth any cost savings."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries are holding up well with my battery operated LED candles.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"They are in my new motion sensing closet light, and they light up nicely."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great performance great price.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I have several packs of Amazon basic batteries, and they do the job. They are not high end batteries, but they do exactly what they are advertised to do. All of the ones I've used or tested were fully charged and worked great."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"Cheaper than batteries from the store, with basically no sacrifice to funcitonality."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Did not work.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Shame on Amazon for putting their trusted name on this garbage! Nothing I put these batteries work properly whether AA, AAA, C or D, not the blood pressure cup won't fill with air before going into Error, motion lights that flicker when these are put in, remotes that work on and off - which all goes away with name brand batteries!"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"When I purchased the Fire Stick, these batteries were included. In less than three weeks they were dead and had to be replaced. The batteries for the Fire Stick are used only in the remote, so it is not as though they got much use! I would never recommend such a garbage product."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Feel like these loose their charge much faster than the brand I used to buy. Will not purchase in the future.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great buy
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great value..
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great. Batteries
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Works great. All I use now. Order a big pack of these
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These are great batteries and they are real light on the pocket book compared to other National brands!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Amazing price, amazing quality"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries are holding up great
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I will never not buy batteries from Amazon in bulk again! Cheapest price for a ton of batteries! I feel like I'll never run out!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Don't last very long
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Great batteries, great price. Gotta love Amazon!"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,Great price but not long lasting in comparison to higher priced competitors. I got about 1/5 of the life I would with Duracell.
